cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,candidate_rank,candidate_url
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,8,https://smartforlifecorp.com/investor-relations
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,9,https://smartforlifecorp.com/governance
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,10,https://smartforlifecorp.com/corporate-governance
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,11,https://bonnesantegroup.com
1851860,,"SMART FOR LIFE, INC.",2022-02-16,2023-02-16,12,https://bonnesantegroup.com/investors
1402328,SBFM,Sunshine Biopharma Inc.,2022-02-17,2023-02-17,1,https://sunshinebiopharma.com
1402328,SBFM,Sunshine Biopharma Inc.,2022-02-17,2023-02-17,2,https://sunshinebiopharma.com/investors
1402328,SBFM,Sunshine Biopharma Inc.,2022-02-17,2023-02-17,3,https://sunshinebiopharma.com/investor-relations
1402328,SBFM,Sunshine Biopharma Inc.,2022-02-17,2023-02-17,4,https://sunshinebiopharma.com/governance
1402328,SBFM,Sunshine Biopharma Inc.,2022-02-17,2023-02-17,5,https://sunshinebiopharma.com/corporate-governance
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,1,https://akandacorp.com/investors
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,2,https://akandacorp.com/investors/investors
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,3,https://akandacorp.com/investors/investor-relations
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,4,https://akandacorp.com/investors/governance
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,5,https://akandacorp.com/investors/corporate-governance
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,6,https://akandacorp.com
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,7,https://akandacorp.com/investor-relations
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,8,https://akandacorp.com/governance
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,9,https://akandacorp.com/corporate-governance
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,10,https://akancorp.com
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,11,https://akancorp.com/investors
1888014,AKAN,AKANDA CORP.,2022-03-15,2023-03-15,12,https://akancorp.com/investor-relations
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,1,https://investor.an2therapeutics.com
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,2,https://investor.an2therapeutics.com/investors
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,3,https://investor.an2therapeutics.com/investor-relations
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,4,https://investor.an2therapeutics.com/governance
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,5,https://investor.an2therapeutics.com/corporate-governance
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,6,https://an2therapeutics.com
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,7,https://an2therapeutics.com/investors
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,8,https://an2therapeutics.com/investor-relations
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,9,https://an2therapeutics.com/governance
1880438,ANTX,"AN2 Therapeutics, Inc.",2022-03-25,2023-03-25,10,https://an2therapeutics.com/corporate-governance
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,1,https://investors.expion360.com
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,2,https://investors.expion360.com/investors
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,3,https://investors.expion360.com/investor-relations
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,4,https://investors.expion360.com/governance
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,5,https://investors.expion360.com/corporate-governance
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,6,https://expion360.com
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,7,https://expion360.com/investors
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,8,https://expion360.com/investor-relations
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,9,https://expion360.com/governance
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,10,https://expion360.com/corporate-governance
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,11,https://ww.xpon.com
1894954,XPON,Expion360 Inc.,2022-04-01,2023-04-01,12,https://ww.xpon.com/investors
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,1,https://ir.stss.com
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,2,https://ir.stss.com/investors
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,3,https://ir.stss.com/investor-relations
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,4,https://ir.stss.com/governance
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,5,https://ir.stss.com/corporate-governance
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,6,https://sharpstechnology.com
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,7,https://sharpstechnology.com/investors
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,8,https://sharpstechnology.com/investor-relations
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,9,https://sharpstechnology.com/governance
1737995,STSS,"SkyAI, Inc.",2022-04-14,2023-04-14,10,https://sharpstechnology.com/corporate-governance
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,1,https://aclarion.com
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,2,https://aclarion.com/investors
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,3,https://aclarion.com/investor-relations
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,4,https://aclarion.com/governance
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,5,https://aclarion.com/corporate-governance
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,6,https://vstocktransfer.com
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,7,https://vstocktransfer.com/investors
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,8,https://vstocktransfer.com/investor-relations
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,9,https://vstocktransfer.com/governance
1635077,ACON,"Aclarion, Inc.",2022-04-22,2023-04-22,10,https://vstocktransfer.com/corporate-governance
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,1,https://jecleantech.com.sg
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,2,https://jecleantech.com.sg/investors
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,3,https://jecleantech.com.sg/investor-relations
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,4,https://jecleantech.com.sg/governance
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,5,https://jecleantech.com.sg/corporate-governance
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,6,https://jecleantech.sg
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,7,https://jecleantech.sg/investors
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,8,https://jecleantech.sg/investor-relations
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,9,https://jecleantech.sg/governance
1905511,JCSE,JE Cleantech Holdings Ltd,2022-04-22,2023-04-22,10,https://jecleantech.sg/corporate-governance
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,1,https://datatracks.com
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,2,https://datatracks.com/investors
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,3,https://datatracks.com/investor-relations
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,4,https://datatracks.com/governance
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,5,https://datatracks.com/corporate-governance
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,6,https://tenonmed.com
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,7,https://tenonmed.com/investors
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,8,https://tenonmed.com/investor-relations
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,9,https://tenonmed.com/governance
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,10,https://tenonmed.com/corporate-governance
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,11,https://tenonmed.com. the
1560293,TNON,"Tenon Medical, Inc.",2022-04-27,2023-04-27,12,https://tenonmed.com. the/investors
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,1,https://actelis.com
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,2,https://actelis.com/investors
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,3,https://actelis.com/investor-relations
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,4,https://actelis.com/governance
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,5,https://actelis.com/corporate-governance
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,6,https://actelisnetworksinc.com
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,7,https://actelisnetworksinc.com/investors
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,8,https://actelisnetworksinc.com/investor-relations
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,9,https://actelisnetworksinc.com/governance
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,10,https://actelisnetworksinc.com/corporate-governance
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,11,https://actelisnetwors.com
1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,12,https://actelisnetwors.com/investors
1886799,,Bright Green Corp,2022-05-17,2023-05-17,1,https://brightgreen.us
1886799,,Bright Green Corp,2022-05-17,2023-05-17,2,https://brightgreen.us/investors
1886799,,Bright Green Corp,2022-05-17,2023-05-17,3,https://brightgreen.us/investor-relations
1886799,,Bright Green Corp,2022-05-17,2023-05-17,4,https://brightgreen.us/governance
1886799,,Bright Green Corp,2022-05-17,2023-05-17,5,https://brightgreen.us/corporate-governance
1886799,,Bright Green Corp,2022-05-17,2023-05-17,6,https://virtualmeetingportal.com
1886799,,Bright Green Corp,2022-05-17,2023-05-17,7,https://virtualmeetingportal.com/investors
1886799,,Bright Green Corp,2022-05-17,2023-05-17,8,https://virtualmeetingportal.com/investor-relations
1886799,,Bright Green Corp,2022-05-17,2023-05-17,9,https://virtualmeetingportal.com/governance
1886799,,Bright Green Corp,2022-05-17,2023-05-17,10,https://virtualmeetingportal.com/corporate-governance
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,1,https://adr.com
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,2,https://adr.com/investors
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,3,https://adr.com/investor-relations
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,4,https://adr.com/governance
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,5,https://adr.com/corporate-governance
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,6,https://okyopharma.com
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,7,https://okyopharma.com/investors
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,8,https://okyopharma.com/investor-relations
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,9,https://okyopharma.com/governance
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,10,https://okyopharma.com/corporate-governance
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,11,https://xbrl.ifrs.org
1849296,OKYO,OKYO Pharma Ltd,2022-05-17,2023-05-17,12,https://xbrl.ifrs.org/investors
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,1,https://canada.ca
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,2,https://canada.ca/investors
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,3,https://canada.ca/investor-relations
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,4,https://canada.ca/governance
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,5,https://canada.ca/corporate-governance
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,6,https://visiongroupca.com
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,7,https://visiongroupca.com/investors
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,8,https://visiongroupca.com/investor-relations
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,9,https://visiongroupca.com/governance
1892274,GV,Visionary Holdings Inc.,2022-05-17,2023-05-17,10,https://visiongroupca.com/corporate-governance
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,1,https://singingmachine.com/pages/investors
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,2,https://singingmachine.com/pages/investors/investors
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,3,https://singingmachine.com/pages/investors/investor-relations
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,4,https://singingmachine.com/pages/investors/governance
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,5,https://singingmachine.com/pages/investors/corporate-governance
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,6,https://singingmachine.com
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,7,https://singingmachine.com/investors
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,8,https://singingmachine.com/investor-relations
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,9,https://singingmachine.com/governance
923601,RIME,"Algorhythm Holdings, Inc.",2022-05-25,2023-05-25,10,https://singingmachine.com/corporate-governance
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,1,https://edisonfuture.com
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,2,https://edisonfuture.com/investors
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,3,https://edisonfuture.com/investor-relations
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,4,https://edisonfuture.com/governance
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,5,https://edisonfuture.com/corporate-governance
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,6,https://epa.gov
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,7,https://epa.gov/investors
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,8,https://epa.gov/investor-relations
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,9,https://epa.gov/governance
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,10,https://epa.gov/corporate-governance
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,11,https://phoenixmotorcars.com
1879848,PEVM,PHOENIX MOTOR INC.,2022-06-08,2023-06-08,12,https://phoenixmotorcars.com/investors
1468492,HSCS,HeartSciences Inc.,2022-06-15,2023-06-15,1,https://heartsciences.com
1468492,HSCS,HeartSciences Inc.,2022-06-15,2023-06-15,2,https://heartsciences.com/investors
1468492,HSCS,HeartSciences Inc.,2022-06-15,2023-06-15,3,https://heartsciences.com/investor-relations
1468492,HSCS,HeartSciences Inc.,2022-06-15,2023-06-15,4,https://heartsciences.com/governance
1468492,HSCS,HeartSciences Inc.,2022-06-15,2023-06-15,5,https://heartsciences.com/corporate-governance
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,1,https://arcgis.com
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,2,https://arcgis.com/investors
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,3,https://arcgis.com/investor-relations
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,4,https://arcgis.com/governance
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,5,https://arcgis.com/corporate-governance
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,6,https://barcindia.co.in
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,7,https://barcindia.co.in/investors
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,8,https://barcindia.co.in/investor-relations
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,9,https://barcindia.co.in/governance
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,10,https://barcindia.co.in/corporate-governance
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,11,https://compsciresources.com
1816319,LYTHF,Lytus Technologies Holdings PTV. Ltd.,2022-06-15,2023-06-15,12,https://compsciresources.com/investors
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,1,https://connexasports.com
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,2,https://connexasports.com/investors
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,3,https://connexasports.com/investor-relations
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,4,https://connexasports.com/governance
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,5,https://connexasports.com/corporate-governance
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,6,https://slingerbag.com
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,7,https://slingerbag.com/investors
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,8,https://slingerbag.com/investor-relations
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,9,https://slingerbag.com/governance
1674440,YYAI,AIRWA INC.,2022-06-16,2023-06-16,10,https://slingerbag.com/corporate-governance
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,1,https://ir.jtyjyjt.com
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,2,https://ir.jtyjyjt.com/investors
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,3,https://ir.jtyjyjt.com/investor-relations
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,4,https://ir.jtyjyjt.com/governance
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,5,https://ir.jtyjyjt.com/corporate-governance
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,6,https://compsciresources.com
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,7,https://compsciresources.com/investors
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,8,https://compsciresources.com/investor-relations
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,9,https://compsciresources.com/governance
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,10,https://compsciresources.com/corporate-governance
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,11,https://goldensunedugrpltd.com
1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,12,https://goldensunedugrpltd.com/investors
1872302,NA,Nano Labs Ltd,2022-07-12,2023-07-12,1,https://nano.cn
1872302,NA,Nano Labs Ltd,2022-07-12,2023-07-12,2,https://nano.cn/investors
1872302,NA,Nano Labs Ltd,2022-07-12,2023-07-12,3,https://nano.cn/investor-relations
1872302,NA,Nano Labs Ltd,2022-07-12,2023-07-12,4,https://nano.cn/governance
1872302,NA,Nano Labs Ltd,2022-07-12,2023-07-12,5,https://nano.cn/corporate-governance
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,1,https://canfite.com
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,2,https://canfite.com/investors
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,3,https://canfite.com/investor-relations
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,4,https://canfite.com/governance
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,5,https://canfite.com/corporate-governance
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,6,https://viraxbiolabs.com
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,7,https://viraxbiolabs.com/investors
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,8,https://viraxbiolabs.com/investor-relations
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,9,https://viraxbiolabs.com/governance
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,10,https://viraxbiolabs.com/corporate-governance
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,11,https://xbrl.ifrs.org
1885827,VRAX,Virax Biolabs Group Ltd,2022-07-21,2023-07-21,12,https://xbrl.ifrs.org/investors
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,1,https://compsciresources.com
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,2,https://compsciresources.com/investors
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,3,https://compsciresources.com/investor-relations
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,4,https://compsciresources.com/governance
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,5,https://compsciresources.com/corporate-governance
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,6,https://mogoesports.com
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,7,https://mogoesports.com/investors
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,8,https://mogoesports.com/investor-relations
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,9,https://mogoesports.com/governance
1886362,MGAM,"Mobile Global Esports, Inc.",2022-07-29,2023-07-29,10,https://mogoesports.com/corporate-governance
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,1,https://malonebailey.com
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,2,https://malonebailey.com/investors
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,3,https://malonebailey.com/investor-relations
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,4,https://malonebailey.com/governance
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,5,https://malonebailey.com/corporate-governance
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,6,https://neovolta.com
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,7,https://neovolta.com/investors
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,8,https://neovolta.com/investor-relations
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,9,https://neovolta.com/governance
1748137,NEOV,NeoVolta Inc.,2022-07-29,2023-07-29,10,https://neovolta.com/corporate-governance
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,1,https://bruush.com
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,2,https://bruush.com/investors
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,3,https://bruush.com/investor-relations
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,4,https://bruush.com/governance
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,5,https://bruush.com/corporate-governance
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,6,https://xbrl.ifrs.org
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,7,https://xbrl.ifrs.org/investors
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,8,https://xbrl.ifrs.org/investor-relations
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,9,https://xbrl.ifrs.org/governance
1913210,,Bruush Oral Care Inc.,2022-08-03,2023-08-03,10,https://xbrl.ifrs.org/corporate-governance
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,1,https://magicempiregloballtd.com
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,2,https://magicempiregloballtd.com/investors
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,3,https://magicempiregloballtd.com/investor-relations
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,4,https://magicempiregloballtd.com/governance
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,5,https://magicempiregloballtd.com/corporate-governance
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,6,https://meglmagic.com
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,7,https://meglmagic.com/investors
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,8,https://meglmagic.com/investor-relations
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,9,https://meglmagic.com/governance
1881472,MEGL,Magic Empire Global Ltd,2022-08-05,2023-08-05,10,https://meglmagic.com/corporate-governance
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,1,https://millcityventures3.com/investors
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,2,https://millcityventures3.com/investors/investors
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,3,https://millcityventures3.com/investors/investor-relations
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,4,https://millcityventures3.com/investors/governance
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,5,https://millcityventures3.com/investors/corporate-governance
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,6,https://millcityventures3.com
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,7,https://millcityventures3.com/investor-relations
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,8,https://millcityventures3.com/governance
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,9,https://millcityventures3.com/corporate-governance
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,10,https://pacificstocktransfer.com
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,11,https://pacificstocktransfer.com/investors
1425355,SUIG,SUI Group Holdings Ltd.,2022-08-09,2023-08-09,12,https://pacificstocktransfer.com/investor-relations
1014763,AIMD,"Ainos, Inc.",2022-08-10,2023-08-10,1,https://aimd.com
1014763,AIMD,"Ainos, Inc.",2022-08-10,2023-08-10,2,https://aimd.com/investors
1014763,AIMD,"Ainos, Inc.",2022-08-10,2023-08-10,3,https://aimd.com/investor-relations
1014763,AIMD,"Ainos, Inc.",2022-08-10,2023-08-10,4,https://aimd.com/governance
